Load,Time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation
6901.532512,2025-11-11 22:45:00,4.0,76.75,2.45,0.0
6646.669888,2025-11-11 23:00:00,4.0,78.0,2.6,0.0
6429.456256,2025-11-11 23:15:00,4.05,78.25,2.7,0.0
6192.196096,2025-11-11 23:30:00,4.1,78.5,2.8,0.0
5974.169248,2025-11-11 23:45:00,4.15,78.75,2.9,0.0
5818.495456,2025-11-12 00:00:00,4.2,79.0,3.0,0.0
5724.325984,2025-11-12 00:15:00,4.3,79.0,3.0,0.0
5658.894016,2025-11-12 00:30:00,4.4,79.0,3.0,0.0
5636.023744,2025-11-12 00:45:00,4.5,79.0,3.0,0.0
5586.586048,2025-11-12 01:00:00,4.6,79.0,3.0,0.0
5531.56048,2025-11-12 01:15:00,4.6,78.75,2.975,0.0
5487.731392,2025-11-12 01:30:00,4.6,78.5,2.95,0.0
5449.704064,2025-11-12 01:45:00,4.6,78.25,2.925,0.0
5397.385024,2025-11-12 02:00:00,4.6,78.0,2.9,0.0
5357.651872,2025-11-12 02:15:00,4.449999999999999,78.75,2.875,0.0
5303.532832,2025-11-12 02:30:00,4.3,79.5,2.8499999999999996,0.0
5280.225664,2025-11-12 02:45:00,4.15,80.25,2.8249999999999997,0.0
5247.117376,2025-11-12 03:00:00,4.0,81.0,2.8,0.0
5213.33872,2025-11-12 03:15:00,3.95,81.5,2.8249999999999997,0.0
5186.304064,2025-11-12 03:30:00,3.9,82.0,2.8499999999999996,0.0
5161.145344,2025-11-12 03:45:00,3.8499999999999996,82.5,2.875,0.0
5124.150112,2025-11-12 04:00:00,3.8,83.0,2.9,0.0
5115.676576,2025-11-12 04:15:00,3.75,83.75,2.7,0.0
5090.304064,2025-11-12 04:30:00,3.7,84.5,2.5,0.0
5093.907808,2025-11-12 04:45:00,3.65,85.25,2.3,0.0
5072.406688,2025-11-12 05:00:00,3.6,86.0,2.1,0.0
5054.973952,2025-11-12 05:15:00,3.45,86.5,1.975,0.0
5089.0192,2025-11-12 05:30:00,3.3,87.0,1.85,0.0
5109.177856,2025-11-12 05:45:00,3.15,87.5,1.725,0.0
5123.933152,2025-11-12 06:00:00,3.0,88.0,1.6,0.0
5176.3192,2025-11-12 06:15:00,3.0,88.25,1.55,0.5
5222.427328,2025-11-12 06:30:00,3.0,88.5,1.5,1.0
5354.047648,2025-11-12 06:45:00,3.0,88.75,1.45,1.5
5441.034016,2025-11-12 07:00:00,3.0,89.0,1.4,2.0
5585.112832,2025-11-12 07:15:00,3.7,88.0,1.5499999999999998,20.25
5801.005984,2025-11-12 07:30:00,4.4,87.0,1.7,38.5
6198.890272,2025-11-12 07:45:00,5.1,86.0,1.85,56.75
7148.628928,2025-11-12 08:00:00,5.8,85.0,2.0,75.0
8072.115616,2025-11-12 08:15:00,6.5,82.0,2.05,109.0
8411.250592,2025-11-12 08:30:00,7.199999999999999,79.0,2.1,143.0
8629.896256,2025-11-12 08:45:00,7.8999999999999995,76.0,2.1500000000000004,177.0
8767.772512,2025-11-12 09:00:00,8.6,73.0,2.2,211.0
8817.18064,2025-11-12 09:15:00,9.45,69.5,2.225,243.0
8888.052832,2025-11-12 09:30:00,10.3,66.0,2.25,275.0
8996.89936,2025-11-12 09:45:00,11.15,62.5,2.275,307.0
9037.494976,2025-11-12 10:00:00,12.0,59.0,2.3,339.0
9078.733792,2025-11-12 10:15:00,12.65,56.0,2.5,361.0
9134.216896,2025-11-12 10:30:00,13.3,53.0,2.7,383.0
9146.545984,2025-11-12 10:45:00,13.95,50.0,2.9,405.0
9125.809408,2025-11-12 11:00:00,14.6,47.0,3.1,427.0
9121.016896,2025-11-12 11:15:00,15.2,45.0,3.225,435.75
8907.49936,2025-11-12 11:30:00,15.8,43.0,3.35,444.5
8507.745664,2025-11-12 11:45:00,16.4,41.0,3.475,453.25
7430.01904,2025-11-12 12:00:00,17.0,39.0,3.6,462.0
6699.888448,2025-11-12 12:15:00,17.425,37.5,3.975,457.0
6663.40096,2025-11-12 12:30:00,17.85,36.0,4.35,452.0
6651.35968,2025-11-12 12:45:00,18.275,34.5,4.725,447.0
6762.905344,2025-11-12 13:00:00,18.7,33.0,5.1,442.0
6967.783744,2025-11-12 13:15:00,18.85,32.0,5.199999999999999,424.25
7584.932512,2025-11-12 13:30:00,19.0,31.0,5.3,406.5
8334.522784,2025-11-12 13:45:00,19.15,30.0,5.4,388.75
8574.097216,2025-11-12 14:00:00,19.3,29.0,5.5,371.0
8735.7016,2025-11-12 14:15:00,19.2,29.0,5.475,342.5
8784.983104,2025-11-12 14:30:00,19.1,29.0,5.45,314.0
8842.926208,2025-11-12 14:45:00,19.0,29.0,5.425000000000001,285.5
8885.742784,2025-11-12 15:00:00,18.9,29.0,5.4,257.0
8931.267808,2025-11-12 15:15:00,18.625,29.5,5.15,221.75
8993.907808,2025-11-12 15:30:00,18.35,30.0,4.9,186.5
9054.255616,2025-11-12 15:45:00,18.075,30.5,4.65,151.25
9103.410592,2025-11-12 16:00:00,17.8,31.0,4.4,116.0
9202.830592,2025-11-12 16:15:00,17.4,30.0,4.6000000000000005,90.25
9199.755616,2025-11-12 16:30:00,17.0,29.0,4.800000000000001,64.5
9174.211552,2025-11-12 16:45:00,16.6,28.0,5.0,38.75
9090.69808,2025-11-12 17:00:00,16.2,27.0,5.2,13.0
8927.816896,2025-11-12 17:15:00,15.95,25.0,5.55,9.75
8315.563744,2025-11-12 17:30:00,15.7,23.0,5.9,6.5
7901.99968,2025-11-12 17:45:00,15.45,21.0,6.25,3.25
7916.131072,2025-11-12 18:00:00,15.2,19.0,6.6,0.0
8019.486208,2025-11-12 18:15:00,14.799999999999999,19.5,6.3,0.0
8279.685664,2025-11-12 18:30:00,14.399999999999999,20.0,6.0,0.0
8529.62128,2025-11-12 18:45:00,14.0,20.5,5.7,0.0
8537.286208,2025-11-12 19:00:00,13.6,21.0,5.4,0.0
8569.917856,2025-11-12 19:15:00,13.35,21.5,5.175000000000001,0.0
8537.41936,2025-11-12 19:30:00,13.1,22.0,4.95,0.0
8463.30064,2025-11-12 19:45:00,12.85,22.5,4.725,0.0
8328.33904,2025-11-12 20:00:00,12.6,23.0,4.5,0.0
8311.969408,2025-11-12 20:15:00,12.35,24.0,4.3,0.0
8275.80064,2025-11-12 20:30:00,12.1,25.0,4.1,0.0
8206.970272,2025-11-12 20:45:00,11.85,26.0,3.9000000000000004,0.0
8046.472192,2025-11-12 21:00:00,11.6,27.0,3.7,0.0
7882.837216,2025-11-12 21:15:00,11.3,28.0,3.75,0.0
7721.335936,2025-11-12 21:30:00,11.0,29.0,3.8,0.0
7499.155936,2025-11-12 21:45:00,10.7,30.0,3.85,0.0
7292.017696,2025-11-12 22:00:00,10.4,31.0,3.9,0.0
7113.393472,2025-11-12 22:15:00,10.15,32.0,3.9,0.0
6908.26,2025-11-12 22:30:00,9.9,33.0,3.9,0.0
6653.935936,2025-11-12 22:45:00,9.65,34.0,3.9,0.0
6389.894176,2025-11-12 23:00:00,9.4,35.0,3.9,0.0
6171.26032,2025-11-12 23:15:00,9.05,35.75,3.725,0.0
5954.569408,2025-11-12 23:30:00,8.7,36.5,3.55,0.0
5746.888768,2025-11-12 23:45:00,8.35,37.25,3.375,0.0
5568.196096,2025-11-13 00:00:00,8.0,38.0,3.2,0.0
5501.049088,2025-11-13 00:15:00,7.675,39.0,2.9250000000000003,0.0
5427.944224,2025-11-13 00:30:00,7.35,40.0,2.6500000000000004,0.0
5404.27984,2025-11-13 00:45:00,7.025,41.0,2.375,0.0
5342.956576,2025-11-13 01:00:00,6.7,42.0,2.1,0.0
5326.622944,2025-11-13 01:15:00,6.425,43.5,2.0,0.0
5256.873952,2025-11-13 01:30:00,6.15,45.0,1.9,0.0
5233.45984,2025-11-13 01:45:00,5.875,46.5,1.8,0.0
5198.88112,2025-11-13 02:00:00,5.6,48.0,1.7,0.0
5152.79968,2025-11-13 02:15:00,5.449999999999999,48.5,1.675,0.0
5127.571552,2025-11-13 02:30:00,5.3,49.0,1.65,0.0
5099.369728,2025-11-13 02:45:00,5.15,49.5,1.625,0.0
5064.586528,2025-11-13 03:00:00,5.0,50.0,1.6,0.0
5021.232352,2025-11-13 03:15:00,4.8,51.0,1.5750000000000002,0.0
5017.97872,2025-11-13 03:30:00,4.6,52.0,1.55,0.0
4990.503904,2025-11-13 03:45:00,4.4,53.0,1.525,0.0
4955.950912,2025-11-13 04:00:00,4.2,54.0,1.5,0.0
4911.963904,2025-11-13 04:15:00,3.9000000000000004,55.5,1.375,0.0
4888.6216,2025-11-13 04:30:00,3.6,57.0,1.25,0.0
4894.674976,2025-11-13 04:45:00,3.3,58.5,1.125,0.0
4892.651392,2025-11-13 05:00:00,3.0,60.0,1.0,0.0
4901.985664,2025-11-13 05:15:00,2.85,61.0,1.025,0.0
4897.426528,2025-11-13 05:30:00,2.7,62.0,1.05,0.0
4925.325664,2025-11-13 05:45:00,2.55,63.0,1.0750000000000002,0.0
4936.696096,2025-11-13 06:00:00,2.4,64.0,1.1,0.0
5028.263584,2025-11-13 06:15:00,2.25,64.75,1.2750000000000001,0.5
5078.490112,2025-11-13 06:30:00,2.1,65.5,1.4500000000000002,1.0
5197.627168,2025-11-13 06:45:00,1.95,66.25,1.625,1.5
5304.633472,2025-11-13 07:00:00,1.8,67.0,1.8,2.0
5457.642784,2025-11-13 07:15:00,2.175,65.25,1.9000000000000001,20.25
5681.19952,2025-11-13 07:30:00,2.55,63.5,2.0,38.5
6066.005344,2025-11-13 07:45:00,2.925,61.75,2.1,56.75
7008.775936,2025-11-13 08:00:00,3.3,60.0,2.2,75.0
7847.936416,2025-11-13 08:15:00,4.025,56.75,2.0,109.5
8159.470048,2025-11-13 08:30:00,4.75,53.5,1.8,144.0
8371.268128,2025-11-13 08:45:00,5.475,50.25,1.6,178.5
8499.563104,2025-11-13 09:00:00,6.2,47.0,1.4,213.0
8539.883104,2025-11-13 09:15:00,7.05,44.0,1.4249999999999998,245.75
8617.082464,2025-11-13 09:30:00,7.9,41.0,1.45,278.5
8699.924704,2025-11-13 09:45:00,8.75,38.0,1.475,311.25
8750.955616,2025-11-13 10:00:00,9.6,35.0,1.5,344.0
8768.974336,2025-11-13 10:15:00,10.15,31.75,1.925,367.0
8824.8184,2025-11-13 10:30:00,10.7,28.5,2.35,390.0
8844.79936,2025-11-13 10:45:00,11.25,25.25,2.7750000000000004,413.0
8813.445664,2025-11-13 11:00:00,11.8,22.0,3.2,436.0
8806.592512,2025-11-13 11:15:00,11.950000000000001,21.0,3.25,445.75
8583.90064,2025-11-13 11:30:00,12.100000000000001,20.0,3.3,455.5
8200.166848,2025-11-13 11:45:00,12.25,19.0,3.35,465.25
7145.217856,2025-11-13 12:00:00,12.4,18.0,3.4,475.0
6479.19856,2025-11-13 12:15:00,12.475,17.75,3.3,470.25
6407.671072,2025-11-13 12:30:00,12.55,17.5,3.2,465.5
6419.754976,2025-11-13 12:45:00,12.625,17.25,3.1,460.75
6496.64032,2025-11-13 13:00:00,12.7,17.0,3.0,456.0
6691.323904,2025-11-13 13:15:00,12.825,17.0,2.9,437.25
7291.222624,2025-11-13 13:30:00,12.95,17.0,2.8,418.5
8012.702464,2025-11-13 13:45:00,13.075,17.0,2.7,399.75
8197.867168,2025-11-13 14:00:00,13.2,17.0,2.6,381.0
8373.87808,2025-11-13 14:15:00,13.174999999999999,17.25,2.475,350.75
8408.313472,2025-11-13 14:30:00,13.149999999999999,17.5,2.35,320.5
8439.337216,2025-11-13 14:45:00,13.125,17.75,2.225,290.25
8486.690272,2025-11-13 15:00:00,13.1,18.0,2.1,260.0
8548.933792,2025-11-13 15:15:00,12.775,19.25,1.6500000000000001,224.25
8643.22,2025-11-13 15:30:00,12.45,20.5,1.2000000000000002,188.5
8665.889728,2025-11-13 15:45:00,12.125,21.75,0.75,152.75
8715.312832,2025-11-13 16:00:00,11.8,23.0,0.3,117.0
8775.469408,2025-11-13 16:15:00,11.25,24.0,0.6,91.0
8813.857216,2025-11-13 16:30:00,10.7,25.0,0.8999999999999999,65.0
8821.756576,2025-11-13 16:45:00,10.15,26.0,1.2,39.0
8726.695936,2025-11-13 17:00:00,9.6,27.0,1.5,13.0
8588.265664,2025-11-13 17:15:00,9.175,33.5,1.725,9.75
8001.487168,2025-11-13 17:30:00,8.75,40.0,1.95,6.5
7675.042624,2025-11-13 17:45:00,8.325,46.5,2.175,3.25
7700.945344,2025-11-13 18:00:00,7.9,53.0,2.4,0.0
7796.694976,2025-11-13 18:15:00,7.575,56.0,2.05,0.0
8101.555936,2025-11-13 18:30:00,7.25,59.0,1.7,0.0
8264.695936,2025-11-13 18:45:00,6.925,62.0,1.35,0.0
8289.626848,2025-11-13 19:00:00,6.6,65.0,1.0,0.0
8305.84192,2025-11-13 19:15:00,6.55,66.75,0.825,0.0
8260.667488,2025-11-13 19:30:00,6.5,68.5,0.65,0.0
8174.703424,2025-11-13 19:45:00,6.45,70.25,0.4750000000000001,0.0
8040.348448,2025-11-13 20:00:00,6.4,72.0,0.3,0.0
8041.409728,2025-11-13 20:15:00,6.2,73.25,0.35,0.0
8033.613472,2025-11-13 20:30:00,6.0,74.5,0.4,0.0
7964.566048,2025-11-13 20:45:00,5.8,75.75,0.45,0.0
7816.370272,2025-11-13 21:00:00,5.6,77.0,0.5,0.0
7679.812672,2025-11-13 21:15:00,5.3999999999999995,78.25,0.625,0.0
7544.649088,2025-11-13 21:30:00,5.199999999999999,79.5,0.75,0.0
7383.403744,2025-11-13 21:45:00,5.0,80.75,0.875,0.0
7218.431392,2025-11-13 22:00:00,4.8,82.0,1.0,0.0
7041.247648,2025-11-13 22:15:00,4.65,82.75,0.925,0.0
6832.54144,2025-11-13 22:30:00,4.5,83.5,0.85,0.0
6608.152672,2025-11-13 22:45:00,4.35,84.25,0.7749999999999999,0.0
6364.974496,2025-11-13 23:00:00,4.2,85.0,0.7,0.0
6111.137536,2025-11-13 23:15:00,4.0,84.5,0.95,0.0
5845.032352,2025-11-13 23:30:00,3.8,84.0,1.2,0.0
5638.476736,2025-11-13 23:45:00,3.6,83.5,1.45,0.0
5476.915456,2025-11-14 00:00:00,3.4,83.0,1.7,0.0
5407.770112,2025-11-14 00:15:00,3.275,78.75,1.8499999999999999,0.0
5334.05872,2025-11-14 00:30:00,3.15,74.5,2.0,0.0
5306.871712,2025-11-14 00:45:00,3.025,70.25,2.15,0.0
5248.004704,2025-11-14 01:00:00,2.9,66.0,2.3,0.0
5222.20144,2025-11-14 01:15:00,2.65,62.5,2.3499999999999996,0.0
5164.946848,2025-11-14 01:30:00,2.4,59.0,2.4,0.0
5131.777696,2025-11-14 01:45:00,2.15,55.5,2.45,0.0
5083.550272,2025-11-14 02:00:00,1.9,52.0,2.5,0.0
5058.408448,2025-11-14 02:15:00,1.6749999999999998,51.0,2.525,0.0
5033.742304,2025-11-14 02:30:00,1.45,50.0,2.55,0.0
5017.563904,2025-11-14 02:45:00,1.225,49.0,2.575,0.0
4967.989888,2025-11-14 03:00:00,1.0,48.0,2.6,0.0
4937.276896,2025-11-14 03:15:00,0.9,48.75,2.425,0.0
4910.223424,2025-11-14 03:30:00,0.8,49.5,2.25,0.0
4894.1416,2025-11-14 03:45:00,0.7,50.25,2.075,0.0
4858.884064,2025-11-14 04:00:00,0.6,51.0,1.9,0.0
4845.857056,2025-11-14 04:15:00,0.44999999999999996,51.75,1.7999999999999998,0.0
4828.668448,2025-11-14 04:30:00,0.3,52.5,1.7,0.0
4830.80032,2025-11-14 04:45:00,0.15000000000000002,53.25,1.6,0.0
4826.245024,2025-11-14 05:00:00,0.0,54.0,1.5,0.0
4828.6816,2025-11-14 05:15:00,-0.05,54.5,1.5,0.0
4845.06016,2025-11-14 05:30:00,-0.1,55.0,1.5,0.0
4858.968448,2025-11-14 05:45:00,-0.15000000000000002,55.5,1.5,0.0
4883.5216,2025-11-14 06:00:00,-0.2,56.0,1.5,0.0
4959.462784,2025-11-14 06:15:00,-0.25,56.25,1.625,0.5
5012.862304,2025-11-14 06:30:00,-0.30000000000000004,56.5,1.75,1.0
5150.083264,2025-11-14 06:45:00,-0.35000000000000003,56.75,1.875,1.5
5256.206848,2025-11-14 07:00:00,-0.4,57.0,2.0,2.0
5419.398016,2025-11-14 07:15:00,-0.025000000000000022,56.25,1.975,19.5
5644.470112,2025-11-14 07:30:00,0.35,55.5,1.95,37.0
6005.137696,2025-11-14 07:45:00,0.725,54.75,1.9249999999999998,54.5
6880.450048,2025-11-14 08:00:00,1.1,54.0,1.9,72.0
7776.592192,2025-11-14 08:15:00,1.675,52.5,1.75,106.0
8114.993152,2025-11-14 08:30:00,2.25,51.0,1.6,140.0
8326.214656,2025-11-14 08:45:00,2.825,49.5,1.45,174.0
8460.10096,2025-11-14 09:00:00,3.4,48.0,1.3,208.0
8508.51808,2025-11-14 09:15:00,4.075,47.75,1.175,240.25
8572.865344,2025-11-14 09:30:00,4.75,47.5,1.05,272.5
8656.455616,2025-11-14 09:45:00,5.425,47.25,0.925,304.75
8677.14064,2025-11-14 10:00:00,6.1,47.0,0.8,337.0
8741.308768,2025-11-14 10:15:00,6.699999999999999,47.0,0.625,359.5
8780.51968,2025-11-14 10:30:00,7.3,47.0,0.45,382.0
8782.385344,2025-11-14 10:45:00,7.9,47.0,0.275,404.5
8782.654336,2025-11-14 11:00:00,8.5,47.0,0.1,427.0
8761.766848,2025-11-14 11:15:00,8.95,46.0,0.225,436.75
8538.294016,2025-11-14 11:30:00,9.4,45.0,0.35,446.5
8113.774336,2025-11-14 11:45:00,9.850000000000001,44.0,0.475,456.25
7023.414976,2025-11-14 12:00:00,10.3,43.0,0.6,466.0
6403.95904,2025-11-14 12:15:00,10.625,41.75,0.7,461.25
6352.6216,2025-11-14 12:30:00,10.95,40.5,0.8,456.5
6337.744864,2025-11-14 12:45:00,11.275,39.25,0.9,451.75
6433.56112,2025-11-14 13:00:00,11.6,38.0,1.0,447.0
6648.254656,2025-11-14 13:15:00,11.9,38.0,1.3,428.25
7157.307328,2025-11-14 13:30:00,12.2,38.0,1.6,409.5
7961.082784,2025-11-14 13:45:00,12.5,38.0,1.9000000000000001,390.75
8158.217536,2025-11-14 14:00:00,12.8,38.0,2.2,372.0
8345.125984,2025-11-14 14:15:00,12.575000000000001,39.5,2.25,342.0
8360.38192,2025-11-14 14:30:00,12.350000000000001,41.0,2.3,312.0
8402.035936,2025-11-14 14:45:00,12.125,42.5,2.35,282.0
8469.314656,2025-11-14 15:00:00,11.9,44.0,2.4,252.0
8509.949728,2025-11-14 15:15:00,11.525,46.0,2.25,217.25
8611.043104,2025-11-14 15:30:00,11.15,48.0,2.1,182.5
8618.494336,2025-11-14 15:45:00,10.775,50.0,1.95,147.75
8689.995616,2025-11-14 16:00:00,10.4,52.0,1.8,113.0
8737.586848,2025-11-14 16:15:00,9.9,54.25,1.65,87.75
8791.9216,2025-11-14 16:30:00,9.4,56.5,1.5,62.5
8752.286848,2025-11-14 16:45:00,8.9,58.75,1.35,37.25
8649.191872,2025-11-14 17:00:00,8.4,61.0,1.2,12.0
8454.683104,2025-11-14 17:15:00,8.2,63.0,1.05,9.0
7949.952832,2025-11-14 17:30:00,8.0,65.0,0.8999999999999999,6.0
7574.568928,2025-11-14 17:45:00,7.8,67.0,0.75,3.0
7641.74128,2025-11-14 18:00:00,7.6,69.0,0.6,0.0
7847.604064,2025-11-14 18:15:00,7.5,70.5,0.525,0.0
8106.34,2025-11-14 18:30:00,7.4,72.0,0.44999999999999996,0.0
8341.92064,2025-11-14 18:45:00,7.3,73.5,0.375,0.0
8345.096896,2025-11-14 19:00:00,7.2,75.0,0.3,0.0
8400.669088,2025-11-14 19:15:00,7.1,76.25,0.3,0.0
8343.39904,2025-11-14 19:30:00,7.0,77.5,0.3,0.0
8265.37936,2025-11-14 19:45:00,6.9,78.75,0.3,0.0
8129.168128,2025-11-14 20:00:00,6.8,80.0,0.3,0.0
8117.294656,2025-11-14 20:15:00,6.65,80.5,0.35,0.0
8090.984704,2025-11-14 20:30:00,6.5,81.0,0.4,0.0
8025.372832,2025-11-14 20:45:00,6.35,81.5,0.45,0.0
7877.753632,2025-11-14 21:00:00,6.2,82.0,0.5,0.0
7757.307808,2025-11-14 21:15:00,6.0,82.0,0.55,0.0
7620.637696,2025-11-14 21:30:00,5.800000000000001,82.0,0.6,0.0
7427.246368,2025-11-14 21:45:00,5.6000000000000005,82.0,0.6499999999999999,0.0
7253.534656,2025-11-14 22:00:00,5.4,82.0,0.7,0.0
7086.305344,2025-11-14 22:15:00,5.2,82.25,0.8,0.0
6909.022624,2025-11-14 22:30:00,5.0,82.5,0.9,0.0
6630.58096,2025-11-14 22:45:00,4.8,82.75,1.0,0.0
6384.692032,2025-11-14 23:00:00,4.6,83.0,1.1,0.0
6153.654496,2025-11-14 23:15:00,4.5249999999999995,82.5,1.3250000000000002,0.0
5901.914656,2025-11-14 23:30:00,4.449999999999999,82.0,1.55,0.0
5682.95824,2025-11-14 23:45:00,4.375,81.5,1.775,0.0
5516.912992,2025-11-15 00:00:00,4.3,81.0,2.0,0.0
5400.171232,2025-11-15 00:15:00,4.125,79.0,2.0,0.0
5342.763424,2025-11-15 00:30:00,3.95,77.0,2.0,0.0
5302.494016,2025-11-15 00:45:00,3.775,75.0,2.0,0.0
5244.969088,2025-11-15 01:00:00,3.6,73.0,2.0,0.0
5231.202304,2025-11-15 01:15:00,3.25,72.75,1.8,0.0
5178.09808,2025-11-15 01:30:00,2.9000000000000004,72.5,1.6,0.0
5114.737696,2025-11-15 01:45:00,2.5500000000000003,72.25,1.4,0.0
5082.927808,2025-11-15 02:00:00,2.2,72.0,1.2,0.0
5031.17968,2025-11-15 02:15:00,2.0500000000000003,72.5,0.95,0.0
4999.582144,2025-11-15 02:30:00,1.9000000000000001,73.0,0.7,0.0
4985.314336,2025-11-15 02:45:00,1.75,73.5,0.44999999999999996,0.0
4962.50128,2025-11-15 03:00:00,1.6,74.0,0.2,0.0
4923.389728,2025-11-15 03:15:00,1.425,74.75,0.25,0.0
4923.730912,2025-11-15 03:30:00,1.25,75.5,0.30000000000000004,0.0
4889.826688,2025-11-15 03:45:00,1.0750000000000002,76.25,0.35000000000000003,0.0
4861.822624,2025-11-15 04:00:00,0.9,77.0,0.4,0.0
4873.094656,2025-11-15 04:15:00,0.75,77.0,0.5750000000000001,0.0
4843.449088,2025-11-15 04:30:00,0.6,77.0,0.75,0.0
4854.114016,2025-11-15 04:45:00,0.44999999999999996,77.0,0.925,0.0
4859.889568,2025-11-15 05:00:00,0.3,77.0,1.1,0.0
4840.272832,2025-11-15 05:15:00,0.425,76.0,1.125,0.0
4838.448448,2025-11-15 05:30:00,0.55,75.0,1.15,0.0
4888.974976,2025-11-15 05:45:00,0.675,74.0,1.175,0.0
4903.43968,2025-11-15 06:00:00,0.8,73.0,1.2,0.0
4988.7016,2025-11-15 06:15:00,1.1,72.25,1.375,0.25
5055.693952,2025-11-15 06:30:00,1.4,71.5,1.5499999999999998,0.5
5180.87968,2025-11-15 06:45:00,1.7,70.75,1.7249999999999999,0.75
5260.411552,2025-11-15 07:00:00,2.0,70.0,1.9,1.0
5410.52032,2025-11-15 07:15:00,2.425,68.75,1.9,18.0
5655.004384,2025-11-15 07:30:00,2.85,67.5,1.9,35.0
6005.388928,2025-11-15 07:45:00,3.2750000000000004,66.25,1.9,52.0
6859.253632,2025-11-15 08:00:00,3.7,65.0,1.9,69.0
7751.785024,2025-11-15 08:15:00,4.325,62.0,1.9249999999999998,102.5
8076.38032,2025-11-15 08:30:00,4.95,59.0,1.95,136.0
8259.104704,2025-11-15 08:45:00,5.575,56.0,1.975,169.5
8386.974976,2025-11-15 09:00:00,6.2,53.0,2.0,203.0
8477.055616,2025-11-15 09:15:00,6.95,50.5,1.875,234.75
8519.606848,2025-11-15 09:30:00,7.699999999999999,48.0,1.75,266.5
8586.324064,2025-11-15 09:45:00,8.45,45.5,1.625,298.25
8615.963104,2025-11-15 10:00:00,9.2,43.0,1.5,330.0
8681.297536,2025-11-15 10:15:00,9.924999999999999,41.5,1.55,352.0
8754.753472,2025-11-15 10:30:00,10.649999999999999,40.0,1.6,374.0
8750.471872,2025-11-15 10:45:00,11.375,38.5,1.65,396.0
8727.904384,2025-11-15 11:00:00,12.1,37.0,1.7,418.0
8726.006848,2025-11-15 11:15:00,12.675,36.0,1.8,428.0
8519.343424,2025-11-15 11:30:00,13.25,35.0,1.9,438.0
8129.196256,2025-11-15 11:45:00,13.825,34.0,2.0,448.0
7131.608608,2025-11-15 12:00:00,14.4,33.0,2.1,458.0
6396.462304,2025-11-15 12:15:00,14.8,31.75,2.025,453.75
6343.430272,2025-11-15 12:30:00,15.2,30.5,1.9500000000000002,449.5
6324.066208,2025-11-15 12:45:00,15.6,29.25,1.875,445.25
6434.697856,2025-11-15 13:00:00,16.0,28.0,1.8,441.0
6625.015936,2025-11-15 13:15:00,16.225,29.25,2.075,422.5
7223.369728,2025-11-15 13:30:00,16.45,30.5,2.35,404.0
7994.671072,2025-11-15 13:45:00,16.674999999999997,31.75,2.625,385.5
8174.916256,2025-11-15 14:00:00,16.9,33.0,2.9,367.0
8311.907488,2025-11-15 14:15:00,16.625,36.0,2.925,337.25
8371.271872,2025-11-15 14:30:00,16.35,39.0,2.95,307.5
8413.610272,2025-11-15 14:45:00,16.075,42.0,2.975,277.75
8441.225344,2025-11-15 15:00:00,15.8,45.0,3.0,248.0
8478.135616,2025-11-15 15:15:00,15.15,51.25,3.125,213.5
8524.211872,2025-11-15 15:30:00,14.5,57.5,3.25,179.0
8536.134976,2025-11-15 15:45:00,13.85,63.75,3.375,144.5
8597.768128,2025-11-15 16:00:00,13.2,70.0,3.5,110.0
8642.528128,2025-11-15 16:15:00,12.6,74.0,3.475,85.25
8673.690592,2025-11-15 16:30:00,12.0,78.0,3.45,60.5
8626.470592,2025-11-15 16:45:00,11.4,82.0,3.425,35.75
8506.096576,2025-11-15 17:00:00,10.8,86.0,3.4,11.0
8350.697536,2025-11-15 17:15:00,10.5,87.25,3.0,8.25
7781.992672,2025-11-15 17:30:00,10.2,88.5,2.6,5.5
7459.631392,2025-11-15 17:45:00,9.9,89.75,2.2,2.75
7532.666368,2025-11-15 18:00:00,9.6,91.0,1.8,0.0
7740.886048,2025-11-15 18:15:00,9.375,90.25,1.725,0.0
7999.787488,2025-11-15 18:30:00,9.149999999999999,89.5,1.65,0.0
8222.485024,2025-11-15 18:45:00,8.924999999999999,88.75,1.575,0.0
8237.522464,2025-11-15 19:00:00,8.7,88.0,1.5,0.0
8278.673152,2025-11-15 19:15:00,8.575,88.0,1.425,0.0
8245.80064,2025-11-15 19:30:00,8.45,88.0,1.35,0.0
8135.089408,2025-11-15 19:45:00,8.325,88.0,1.275,0.0
8015.031232,2025-11-15 20:00:00,8.2,88.0,1.2,0.0
7986.652672,2025-11-15 20:15:00,8.25,82.5,1.2,0.0
7970.396416,2025-11-15 20:30:00,8.3,77.0,1.2,0.0
7931.183584,2025-11-15 20:45:00,8.35,71.5,1.2,0.0
7794.97888,2025-11-15 21:00:00,8.4,66.0,1.2,0.0
7686.622624,2025-11-15 21:15:00,8.225,60.5,1.3,0.0
7601.283904,2025-11-15 21:30:00,8.05,55.0,1.4,0.0
7436.912512,2025-11-15 21:45:00,7.875,49.5,1.5,0.0
7250.851072,2025-11-15 22:00:00,7.7,44.0,1.6,0.0
7064.965024,2025-11-15 22:15:00,7.525,42.0,1.5,0.0
6868.225984,2025-11-15 22:30:00,7.35,40.0,1.4,0.0
6639.07888,2025-11-15 22:45:00,7.175,38.0,1.3,0.0
6419.315776,2025-11-15 23:00:00,7.0,36.0,1.2,0.0
6153.69904,2025-11-15 23:15:00,6.925,35.75,1.175,0.0
